,text,rating,date,category,source
2583,Evo cards has ruined the game. I CBA. I can't get an Evo card to save my life. not for free .. and my deck gets wrecked all the time by cards with additional mechanics and I have no way to balance the playing field as I have normal cards.. so sad. Will probably uninstall,1,2025-11-23 05:22:31,Play_Store_Updates,Google_Play
2584,Incredible game 9/10,5,2025-11-23 05:22:12,Play_Store_Updates,Google_Play
2585,this game is purely pay to win,1,2025-11-23 05:15:16,Play_Store_Updates,Google_Play
2586,w game in 2025 tbh,4,2025-11-23 05:14:58,Play_Store_Updates,Google_Play
2587,really good I love it,5,2025-11-23 05:12:13,Play_Store_Updates,Google_Play
2588,I love less game,5,2025-11-23 05:06:29,Play_Store_Updates,Google_Play
2589,nerf megaknight and miner and ill give u 5 big booms,3,2025-11-23 05:03:31,Play_Store_Updates,Google_Play
2590,this game is horrible,1,2025-11-23 04:57:11,Play_Store_Updates,Google_Play
2591,its My fav game. but what annoys me is that a deck only has 8 cards,4,2025-11-23 04:57:02,Play_Store_Updates,Google_Play
2592,best game ever,5,2025-11-23 04:56:54,Play_Store_Updates,Google_Play
2593,P2W UNFORTUNATELY,4,2025-11-23 04:53:57,Play_Store_Updates,Google_Play
2594,absolute pay to win they don't care about no players they only care about the money and the money only,1,2025-11-23 04:51:28,Play_Store_Updates,Google_Play
2595,THIS IS WHY WE CLASH!!!!!!,5,2025-11-23 04:46:44,Play_Store_Updates,Google_Play
2596,goated,5,2025-11-23 04:33:58,Play_Store_Updates,Google_Play
2597,"game sucks now, tons of bad changes just to force you to spend more money",1,2025-11-23 04:25:41,Play_Store_Updates,Google_Play
2598,"The game is permanently ruined with level 16 and retarded pay to win heros. Once a good game, but now surrounded in corporate greed. Most pay to win game ever.",1,2025-11-23 04:19:44,Play_Store_Updates,Google_Play
2599,just play fool,5,2025-11-23 04:18:28,Play_Store_Updates,Google_Play
2600,good game,5,2025-11-23 04:09:11,Play_Store_Updates,Google_Play
2601,This game genuinely makes me happier than any woman has made me 5 stars,5,2025-11-23 04:08:04,Play_Store_Updates,Google_Play
2602,worst game you will ever play if u wanna be happy,5,2025-11-23 04:07:25,Play_Store_Updates,Google_Play
2603,"This game is really fun to play, you just have to be smart about the cards and have really good scale. I have one problem with it, the only thing is that when ever going to play the game already in a match, it says connect losand while I'm trying to refresh and play, the person is playing while my connection is lost, and then win take all my trophies and I kinda don't like since my connection is lost, just cancel the game but instead it lets the other person play and take my trophies i idl it",4,2025-11-23 04:07:23,Play_Store_Updates,Google_Play
2604,very fun game,5,2025-11-23 04:05:12,Play_Store_Updates,Google_Play
2605,so cool,5,2025-11-23 04:05:11,Play_Store_Updates,Google_Play
2606,BEST GAME EVER,5,2025-11-23 04:04:39,Play_Store_Updates,Google_Play
2607,so good,5,2025-11-23 04:04:31,Play_Store_Updates,Google_Play
2608,"Haven't played it a second, it's downloading right now. But it's a very good game! I would recommend this to you!",5,2025-11-23 04:04:14,Play_Store_Updates,Google_Play
2609,I low key didn't think it would be that good I just thought it was overhyped but it's actually fun,4,2025-11-23 04:03:49,Play_Store_Updates,Google_Play
2610,"this game is garbage and just a endless pit of torture, this just keeps on looking like an endless and pointless cycle to play... -_- i hate this game so much, it deserves to be forgotten, i swear everytime i play this game,it rarely changes from the play through of decks. bro this game is taking so long just to complete these challenges too 300 crowns, it's impossible to make any progress with these match ups.",1,2025-11-23 04:01:16,Play_Store_Updates,Google_Play
2611,best game of 2025 ngl I'm addicted to this,5,2025-11-23 03:58:56,Play_Store_Updates,Google_Play
2612,VERY 1GOOD AND SO ADICTINTG MUST play on phone and pc,5,2025-11-23 03:58:53,Play_Store_Updates,Google_Play
2613,it is so bad 😔,1,2025-11-23 03:58:31,Play_Store_Updates,Google_Play
2614,"if internet stops for a nanosecond y'all show us your loading screen that wastes the whole match for us.. maybe it ain't even internet related, probably just making it easier for my op with the pass to win... Outdated supercell system...",1,2025-11-23 03:57:49,Play_Store_Updates,Google_Play
2615,best game for rage bait,3,2025-11-23 03:54:33,Play_Store_Updates,Google_Play
2616,it tuff,5,2025-11-23 03:52:58,Play_Store_Updates,Google_Play
2617,"I've been playing this game since launch aka 9years, and somehow this greedy compay finds a way to make it worst, if you feel bored DO NOT DOWNLOAD THIS GAME FOR ANY REASON unless you are a WHALE.",1,2025-11-23 03:48:29,Play_Store_Updates,Google_Play
2618,amazing game,5,2025-11-23 03:43:50,Play_Store_Updates,Google_Play
2619,sometimes hate it sometimes love it,5,2025-11-23 03:39:12,Play_Store_Updates,Google_Play
2620,bad,1,2025-11-23 03:35:29,Play_Store_Updates,Google_Play
2621,good 👍,5,2025-11-23 03:34:31,Play_Store_Updates,Google_Play
2622,ur game is pay to win and sucks,1,2025-11-23 03:32:22,Play_Store_Updates,Google_Play
2623,Dont play,5,2025-11-23 03:27:04,Play_Store_Updates,Google_Play
2624,my favorite phone game of all time,5,2025-11-23 03:23:53,Play_Store_Updates,Google_Play
2625,"I respected supercell as one of the few companies who did not add pay mechanics, which gave edge to people who are paying. Well, no more. Here comes evolution you pay you get so much edge early. Or grind for 4 to 5 months to get one if you play moderately. It is sightly fixed now but still not good. the only viable way to get evolution is to pay for it. also fix match making 1 level difference may not look much but when you loose because opponent have 10 or 15 hp left feels like broken mechanics",1,2025-11-23 03:19:39,Play_Store_Updates,Google_Play
2626,nice comeback best game in my entire life but its a lil pay to win [nerf miner],5,2025-11-23 03:15:50,Play_Store_Updates,Google_Play
2627,best game i have ever played,5,2025-11-23 03:15:47,Play_Store_Updates,Google_Play
2628,i love it,5,2025-11-23 03:15:43,Play_Store_Updates,Google_Play
2629,"if you aren't willing to spend $30+ a month to keep up with every new gimmick, then don't bother. Every game you'll play is decided before anyone even plays a card, and no amount of skill or experience will factor into it at all. If consumer protections were taken seriously, supercell would be class-actioned for preying on children. The player base is only still around because they're hopelessly addicted. It was easier to quit alcohol than it's been to quit this hellscape. Don't even consider it",1,2025-11-23 03:12:33,Play_Store_Updates,Google_Play
2630,So good I sometimes forget it's a mobile game,1,2025-11-23 03:09:13,Play_Store_Updates,Google_Play
2631,he he he ha,5,2025-11-23 03:08:10,Play_Store_Updates,Google_Play
2632,pay to win but still fun,4,2025-11-23 03:07:51,Play_Store_Updates,Google_Play
2633,FUN FUN FUN!,5,2025-11-23 03:05:20,Play_Store_Updates,Google_Play
2634,THATS WHY WE CLASH,5,2025-11-23 03:04:24,Play_Store_Updates,Google_Play
2635,"Cool game ig, elden ring better tho",5,2025-11-23 03:01:22,Play_Store_Updates,Google_Play
2636,cool game but confusing,4,2025-11-23 03:01:22,Play_Store_Updates,Google_Play
2637,"AI had a single skeleton buffed to do over 300hp in one tower hit. used to be a decent game, now just another insider hft sellout cashgrab dressed up as legitimate AI profits. no consistency anymore because no ethics. Real time ""balancing"" to steal from humanity and funnel into AI organ harvesting global systems. Would provide screenshots, but they are a digital company shielded by Alphabets anti human monopoly that only allows 1/2*(1000) ""words"" and no pictures so they can ignore non pics",2,2025-11-23 03:01:03,Play_Store_Updates,Google_Play
2638,its the best game evr!!!,5,2025-11-23 02:59:21,Play_Store_Updates,Google_Play
2639,it's to PAY TO WIN,1,2025-11-23 02:56:45,Play_Store_Updates,Google_Play
2640,pay to win,1,2025-11-23 02:55:13,Play_Store_Updates,Google_Play
2641,"Used to be a good game, but they added so much content that ruined the flow of the game. At this point it moved from strategy to 'who has the best cards?', especially considering the newer evolving cards.",1,2025-11-23 02:54:05,Play_Store_Updates,Google_Play
2642,"One of the least fun games to ever play. Genuinely you cant have any fun or even do anything if you dont spend a hundred bucks to max out your deck. And not to mention all the broken evolutions that come out every months so they can make more money off of their players, only to nerf that evolution to the ground after the season ends. It's a great idea with immaculate potential, but gets ruined by the p2w factor.",1,2025-11-23 02:49:18,Play_Store_Updates,Google_Play
2643,"This game is complete garbage, not the game itself but the community.",1,2025-11-23 02:44:32,Play_Store_Updates,Google_Play
2644,amazing,5,2025-11-23 02:40:44,Play_Store_Updates,Google_Play
2645,Terrible,5,2025-11-23 02:37:45,Play_Store_Updates,Google_Play
2646,trash game no money no enjoyment,1,2025-11-23 02:37:19,Play_Store_Updates,Google_Play
2647,this game is so fun,5,2025-11-23 02:34:23,Play_Store_Updates,Google_Play
2648,best game,5,2025-11-23 02:32:45,Play_Store_Updates,Google_Play
2649,perfect.,5,2025-11-23 02:31:26,Play_Store_Updates,Google_Play
2650,the game for the most special of people,1,2025-11-23 02:29:32,Play_Store_Updates,Google_Play
2651,funny,5,2025-11-23 02:29:12,Play_Store_Updates,Google_Play
2652,Extremely great game,5,2025-11-23 02:26:34,Play_Store_Updates,Google_Play
2653,👍 been playing for years,5,2025-11-23 02:24:24,Play_Store_Updates,Google_Play
2654,BEST GAME EVER,5,2025-11-23 02:24:05,Play_Store_Updates,Google_Play
2655,love it,5,2025-11-23 02:22:30,Play_Store_Updates,Google_Play
2656,"Do NOT play this game, Greed Cell will only try to psychologically manipulate you to spend money to progress. Then they will release an update undoing any progress you've made. They do not care about their community and will do anything to squeeze every cent out of them.",1,2025-11-23 02:19:53,Play_Store_Updates,Google_Play
2657,good,5,2025-11-23 02:18:36,Play_Store_Updates,Google_Play
2658,This game is so addicting,5,2025-11-23 02:14:49,Play_Store_Updates,Google_Play
2659,so good,5,2025-11-23 02:13:31,Play_Store_Updates,Google_Play
2660,the best game no ads,5,2025-11-23 02:06:08,Play_Store_Updates,Google_Play
2661,grateful to play this game,5,2025-11-23 02:01:29,Play_Store_Updates,Google_Play
2662,dope,5,2025-11-23 01:59:27,Play_Store_Updates,Google_Play
2663,its tuff,5,2025-11-23 01:58:39,Play_Store_Updates,Google_Play
2664,damn is💯💯💯💯💯💯💯🎉🎉🎉🎉🎉🎉🎉🤣🤣🤣🤣🤣🤯🤯🤯🤯🤯🎉🎉🎉🎉💯💯💯💯💯🤣🤣🤯,5,2025-11-23 01:50:45,Play_Store_Updates,Google_Play
2665,🙂,5,2025-11-23 01:42:03,Play_Store_Updates,Google_Play
2666,so far so good,5,2025-11-23 01:42:01,Play_Store_Updates,Google_Play
2667,Lightning Chariot!!!,5,2025-11-23 01:41:32,Play_Store_Updates,Google_Play
2668,THIS IS THE BEST!,5,2025-11-23 01:30:56,Play_Store_Updates,Google_Play
2669,naspa 😘,1,2025-11-23 01:30:16,Play_Store_Updates,Google_Play
2670,The company doesn't care about this game at all. they just want to extract as much money from this as possible. Most pay to win game possible,1,2025-11-23 01:27:27,Play_Store_Updates,Google_Play
2671,best game i played in a long time,5,2025-11-23 01:21:35,Play_Store_Updates,Google_Play
2672,cool game!!!!,5,2025-11-23 01:20:27,Play_Store_Updates,Google_Play
2673,9 year player and next update is too far. Top 5 greediest dev teams of all time that do anything but listen to the play base to keep pushing the goal post to see your credit card numbers. And refusing to show the wild card gem conversion rate probably because they know people won't like the rate is genuinely evil. I loved this game to death in its early years and now it's hardly recognizable I'm done,1,2025-11-23 01:14:10,Play_Store_Updates,Google_Play
2674,"Cool idea, heavily monetized.",3,2025-11-23 01:14:02,Play_Store_Updates,Google_Play
2675,"at times I had 40 hours a week playtime on this, that's like a full time job. I would like to be paid for my time !",5,2025-11-23 01:13:53,Play_Store_Updates,Google_Play
2676,pretty fun and unique game system,4,2025-11-23 01:12:15,Play_Store_Updates,Google_Play
2677,goofy game,5,2025-11-23 01:10:01,Play_Store_Updates,Google_Play
2678,this game is the worst do not recommend you will have a bad it's just pay to fun,1,2025-11-23 01:08:11,Play_Store_Updates,Google_Play
2679,"Make the game less pay-to-win and then I MIGHT write a better review 😭 Supercell is genuinely ruining this game, the heroic update looks and WILL be terrible as well as the addition of level 16 cards.",1,2025-11-23 01:02:22,Play_Store_Updates,Google_Play
2680,good but ur gonna want to quit every game u lose,5,2025-11-23 01:02:11,Play_Store_Updates,Google_Play
